Hex	Name	UWP	Remarks	{Ix}	(Ex)	[Cx]	N	B	Z	PBG	W	A	Stellar
0510	Oikhi	D100848-9	Na Ph Pi Va	{ -1 }	(C79-2)	[A849]	-	R	-	101	9	AsMw	G4 V
0602	Hteaweahe	C410116-7	Lo Sa	{ -2 }	(400+1)	[1158]	-	-	-	113	12	AsT8	M0 V
0608	Uihtekh	E000744-9	As Na Pi Va	{ -1 }	(C67+1)	[C615]	-	-	-	200	9	AsT6	K8 V M7 V
0610	Aiihuihtai	X300000-0	Ba Va Lk Sa Fo	{ -3 }	(700+2)	[0000]	-	-	R	031	10	AsXX	M3 V M5 V
0701	Trih	B6A3174-8	Fl Lo Co Tz	{ -1 }	(900-5)	[1156]	-	-	-	304	7	AsSc	M3 V
0703	Uawoile	E544486-7	Ni Pa	{ -3 }	(232+2)	[3147]	-	-	-	122	11	AsVc	F3 V
0704	Uikai	C4A4313-B	Fl Lo Co Tz	{ 0 }	(920+1)	[337A]	-	-	-	121	15	AsSc	M3 V
0707	Yeseah	A9B5637-C	Fl Ni Px Tz	{ 1 }	(752+2)	[679F]	-	R	-	102	11	AsMw	M3 V
0806	Hwaihoukh	C755586-9	Ag Ga Ni	{ 0 }	(C41+1)	[954D]	-	-	-	603	12	AsWc	F2 V
0901	Aoei	X547000-0	Ba Fo	{ -3 }	(900-5)	[0000]	-	-	R	002	7	AsXX	G9 V
0905	Ahlewearl	E20026A-7	Lo Va Tz O:1004	{ -3 }	(B10+4)	[4168]	-	-	-	411	10	AsSc	M3 V
0906	A'iykhoi'	D5745A9-7	Ag Ni	{ -2 }	(844-2)	[6587]	-	-	-	500	9	AsVc	F3 V G7 V
0908	Iroih	C9CA475-9	Fl Ni Co Tz	{ -1 }	(933+1)	[3398]	-	R	-	902	9	AsSc	M0 V M2 V
0909	Oka	E833786-7	Na Po	{ -2 }	(C67+1)	[7747]	-	-	-	102	7	AsMw	G3 V
1004	Ouhalai	A400874-D	Na Ph Pi Va	{ 3 }	(B79+2)	[7B6D]	-	RT	-	732	13	AsSc	F5 V G3 V
1010	Iyreaelr	B7B68A7-B	Fl Ph Sa	{ 2 }	(979-2)	[7A9G]	-	-	-	604	13	AsVc	M1 V M7 V
1101	Ahkeaih	E400688-7	Na Ni Va Ho Tz	{ -3 }	(551-1)	[8354]	-	-	-	101	8	AsWc	K9 V M4 V M6 V
1102	Ftastiylas	E300646-8	Na Ni Va Co Sa	{ -3 }	(B53+3)	[547A]	-	-	-	404	15	AsTv	F2 V G8 V
1105	Uilisirl	X883000-0	Ba Co Tu Fo	{ -3 }	(800-5)	[0000]	-	-	R	023	12	AsXX	F1 V
1201	Eahau	C7A985A-B	Fl Ph Co	{ 1 }	(F7B-1)	[395C]	-	R	-	932	14	AsMw	F2 V
1205	Hlei	B3A8579-A	Fl Ni Tz	{ 1 }	(645+1)	[464A]	-	R	-	101	8	AsSc	M1 V
1206	Trea	B856784-A	Ag Ga Sa	{ 3 }	(E6D+1)	[AA7D]	-	-	-	203	12	AsWc	G0 V
1209	Ihearlou	C3A6363-8	Fl Lo Co O:1210	{ -2 }	(820-2)	[4136]	-	-	-	103	15	AsT8	G1 V
1210	Hlaheioisoi	C53255A-9	Ni Po Co Tz	{ -1 }	(944+2)	[5415]	-	R	-	104	14	AsWc	M0 V
1301	Eftiyyes	A584577-C	Ag Ni Pr Px Fr	{ 2 }	(A43-2)	[667E]	-	R	-	402	11	AsSc	M1 V
1302	Aolei	BAA3587-C	Fl Ni Px Co Sa	{ 1 }	(C47-1)	[16A9]	-	-	-	804	16	AsT0	M3 V M6 V
1303	Treahtaaus	B310459-E	Ni Tz	{ 1 }	(835-1)	[356J]	-	T	-	301	14	AsTv	M3 V M9 V
1309	Orihea	E7868A7-6	Ga Pa Ph Ri Co Tu	{ -1 }	(871-2)	[A743]	-	-	-	303	15	AsVc	G3 V M7 V
1310	Iykhiy	B689659-C	Ni Ri Co	{ 2 }	(953-1)	[584E]	-	T	-	722	15	AsT8	F3 V
1401	Htaoi	A547187-D	Lo Ho	{ 1 }	(901+2)	[126B]	-	-	-	502	9	AsVc	G0 V
1403	Aheakh	C58A479-A	Ni Wa Co	{ 0 }	(836-1)	[843C]	-	R	-	104	9	AsSc	F5 V F9 V
1405	Ftoa	B100696-9	Na Ni Va	{ 0 }	(E53-1)	[663A]	-	R	-	223	14	AsMw	G5 V G8 V
1406	Ioai'	C530789-8	De Na Po	{ -1 }	(764-4)	[7667]	-	R	-	301	10	AsTv	K6 V K9 V
1407	Keawo	C300254-9	Lo Va	{ -1 }	(C10+1)	[419C]	-	-	-	103	12	AsTv	G0 V
1501	Yahe	C200656-8	Na Ni Va Sa	{ -2 }	(D54+2)	[9496]	-	R	-	203	12	AsMw	K7 V
1506	Uouweh	E400888-8	Na Ph Pi Va Sa	{ -2 }	(A75+3)	[56A7]	-	-	-	611	8	AsTv	F7 V D
1508	Uira	D672149-7	He Lo Fr	{ -3 }	(500-2)	[1117]	-	-	-	122	11	AsMw	M0 V
1509	Khouhreawah	B310484-C	Ni Tz	{ 1 }	(936-5)	[156B]	-	T	-	120	10	AsT8	M3 V M5 V
1605	Hkastoalaeil	A4A7487-E	Fl Ni Tz	{ 1 }	(H32+4)	[451D]	-	R	-	123	10	AsMw	M1 V M5 V
1606	Stelao	C547789-8	Ag Pi	{ 0 }	(86B-2)	[993B]	-	R	-	904	15	AsMw	K5 V M8 V
1608	Oukyukhuhoul	E410583-7	Ni Co Tz	{ -3 }	(B40+1)	[4273]	-	-	-	301	9	AsT6	M3 V
1610	Oaarl	E668556-8	Ag Ni Pr Ho	{ -2 }	(641+3)	[4345]	-	-	-	200	6	AsVc	G4 V
1704	Akhtiheiy	C7A2269-A	Fl He Lo O:1706	{ 0 }	(D10+3)	[421D]	-	-	-	802	7	AsSc	K1 V
1706	Ohaih	C300979-9	Hi In Na Va	{ 2 }	(58C+4)	[7B97]	-	R	-	100	9	AsSc	G3 V
1804	Hfaeasaw	C4A8586-8	Fl Ni Ho Tz	{ -2 }	(A40-2)	[3317]	-	-	-	111	11	AsWc	K8 V
1805	Hyurawe	C4007A5-A	Na Pi Va	{ 1 }	(G67-5)	[B899]	-	R	-	734	13	AsVc	M0 V M8 V M2 V
1907	Hkyukhe	C59957B-A	Ni	{ 0 }	(644-4)	[157A]	-	-	-	401	12	AsSc	K7 V
2002	Yaoikhea	E200249-9	Lo Va	{ -2 }	(910+3)	[3156]	-	-	-	610	10	AsVc	A2 V
2006	Akhtouh	B6665A7-A	Ag Ga Ni Pr	{ 2 }	(447+1)	[678D]	-	R	-	400	5	AsVc	K3 V
2008	Rakheatui	B685156-C	Ga Lo	{ 1 }	(A01+1)	[123D]	-	T	-	202	8	AsT6	K0 V
2009	Eahtasa	C310649-A	Na Ni	{ 0 }	(755+1)	[7698]	-	R	-	302	8	AsWc	G6 V
2102	Reh	C100585-C	Ni Va Ho	{ 0 }	(642+1)	[151C]	-	R	-	620	10	AsMw	G3 IV
2103	Htoaheakh	E20058A-9	Ni Va Tz	{ -2 }	(A40+4)	[143E]	-	-	-	221	11	AsVc	M2 V
2104	Eaktyekha	B9A5685-9	Fl Ni	{ 0 }	(656+1)	[3644]	-	R	-	200	10	AsTv	G2 V
2105	Hasai	B5585A5-B	Ag Ni Ho Lk Sa	{ 2 }	(943+2)	[778C]	-	-	-	611	5	AsT1	F2 V
2207	Ualua	B543674-9	Ni Po Sa	{ 0 }	(B51+1)	[868E]	-	T	-	301	13	AsSc	F4 V
2210	Ikhte	A9D819A-C	Lo Fr	{ 1 }	(D01-2)	[122E]	-	R	-	212	12	AsVc	M3 V
2701	Ktaah	D988477-7	Ni Pa Tz	{ -3 }	(533-2)	[227C]	-	-	-	402	7	AsSc	M3 V BD
2703	Yekhiylr	C300655-8	Na Ni Va	{ -2 }	(952+2)	[8468]	-	R	-	720	7	AsWc	K9 V
2706	Ohyoaoerl	E744316-7	Lo Co Tu	{ -3 }	(420+2)	[21A7]	-	-	-	201	13	AsT0	G7 V G9 V
2710	Khtoiuiwaa	B300498-A	Ni Va	{ 1 }	(B32-5)	[557B]	-	R	-	612	12	AsTv	A6 V F3 V
2803	Yastauaw	C8C7477-A	Fl Ni Fr	{ 0 }	(D31-2)	[345C]	-	T	-	322	11	AsSc	M3 V
3006	Hoarleraoftiyl	B610367-A	Lo Lk Sa O:3207	{ 1 }	(921+1)	[1468]	-	R	-	712	14	AsVc	K8 V
3207	Hrarleate	C56898C-A	Hi Pr Ho Da	{ 2 }	(A8C+4)	[AB5D]	-	R	A	611	9	AsVc	G8 V K6 V
0112	Uaealo	E7A5537-8	Fl Ni Px Sa	{ -3 }	(C40+1)	[A389]	-	-	-	204	15	AsMw	M0 V M4 V
0115	Ea'iwe	B553678-A	Ni Po Lk Sa	{ 2 }	(757-1)	[486F]	-	RT	-	210	10	AsSc	F8 V G7 V
0116	Khtuihfi'auas	C300315-9	Lo Va Lk Sa 	{ -1 }	(720+1)	[4269]	-	R	-	320	9	AsSc	M2 V M2 V M7 V
0211	Alyekhiyrle	B872589-B	He Ni Sa	{ 1 }	(C46-2)	[569A]	-	-	-	102	7	AsMw	G5 V K9 V
0212	Ailrah	C66658B-9	Ag Ga Ni Pr	{ 0 }	(A42+1)	[266E]	-	-	-	322	9	AsT1	G0 V
0213	Aftekhiktail	B200786-9	Na Pi Va Co	{ 1 }	(D6B+3)	[791E]	-	-	-	101	13	AsWc	F0 V
0216	Iyweh	X300000-0	Ba Va Sa Fo	{ -3 }	(900-5)	[0000]	-	-	R	000	3	AsXX	M2 V M4 V
0217	Hweeihlakh	A69A165-A	Lo Wa O:0515	{ 1 }	(701+1)	[118B]	-	R	-	422	7	AsMw	G6 V
0312	Eiyeh	B8CA594-E	Fl Ni Co Tz	{ 1 }	(G45-5)	[165C]	-	T	-	123	12	AsT0	M3 V M6 V
0313	Iystiyhryuyo	A78A167-A	Lo Wa Sa O:0515	{ 1 }	(701+1)	[1189]	-	-	-	701	7	AsMw	G0 V
0411	Auwaftaow	B653785-A	Po Sa	{ 2 }	(F6A+2)	[797E]	-	T	-	132	12	AsTv	G3 V
0415	Yeluasah	A410786-E	Na Pi Sa	{ 3 }	(86A+4)	[AA7F]	-	RT	-	411	13	AsTv	M0 V M3 V
0418	Alaohewoikh	BAA5455-C	Fl Ni	{ 1 }	(635+1)	[7568]	-	T	-	402	13	AsT3	A0 V D
0512	Khouwouktea	C9B6883-8	Fl Ph Ho	{ -1 }	(876+1)	[8634]	-	-	-	204	11	AsTv	F1 V G6 V
0514	Kheiui	C999674-7	Ni	{ -2 }	(950-3)	[4437]	-	R	-	401	14	AsSc	G0 V
0515	Saeahkeiw	A57A985-C	Hi In Wa	{ 4 }	(A89-4)	[6D3C]	-	-	-	221	11	AsMw	G3 V
0519	Oia	E755675-6	Ag Ga Ni	{ -2 }	(950-1)	[84A6]	-	-	-	202	11	AsSc	G2 V
0520	Hloiheah	D300677-8	Na Ni Va Co Sa	{ -3 }	(752+1)	[B595]	-	-	-	420	9	AsSc	M2 V M5 V
0611	Khtairleal	C41078A-A	Na Pi Co	{ 1 }	(768-1)	[4839]	-	R	-	102	9	AsMw	K5 V K5 V
0613	Ikhyeh	E410774-7	Na Pi Co	{ -2 }	(866+1)	[B557]	-	-	-	832	11	AsSc	F4 V M2 V
0614	Oahaio'	B8C97A9-C	Fl Tz	{ 2 }	(768-2)	[A99C]	-	T	-	800	8	AsT6	M3 V
0615	Ktoahahyah	A400185-B	Lo Va Tz	{ 1 }	(901-1)	[428E]	-	-	-	202	9	AsT0	M3 V
0617	Ilrokua	D000697-7	As Na Ni Va Co	{ -3 }	(850-1)	[8348]	-	-	-	100	9	AsT8	G4 V
0618	Oiraurl	AAC9546-A	Fl Ni Co Tz	{ 2 }	(848+4)	[4786]	-	RT	-	212	14	AsTv	M0 V
0619	Toea	C640574-9	De He Ni Po Tz	{ -1 }	(A45+1)	[35AE]	-	-	-	302	8	AsSc	M1 V M4 V
0713	Khtakaiasyuh	B310753-C	Na Pi	{ 2 }	(767+3)	[691E]	-	R	-	820	8	AsMw	G2 V
0715	Iykua	E410886-8	Na Ph Pi Ho	{ -2 }	(E77-2)	[9638]	-	-	-	234	19	AsWc	F7 V
0717	Ftiloi	C9A9368-8	Fl Lo Co Tz O:0515	{ -2 }	(920+1)	[3117]	-	R	-	201	10	AsMw	M3 V
0811	Ahear	C3A9369-B	Fl Lo Fr Sa O:0713	{ 0 }	(F20-3)	[4359]	-	R	-	203	6	AsMw	M3 V M7 V M6 V
0812	Yehel	X562269-3	Lo Tz O:0713 Fo	{ -3 }	(410-2)	[11A8]	-	-	R	332	17	AsMw	M3 V
0815	Uwarlyoei	B569958-B	Hi Pr Co	{ 3 }	(689-2)	[6C39]	-	-	-	102	6	AsWc	K6 V
0817	Ktyaeihfiy	A687285-D	Ga Lo	{ 1 }	(A11+1)	[134C]	-	R	-	402	11	AsTv	K5 V M0 V M0 V
0914	Tliyuw	C100497-C	Ni Va Tz	{ 0 }	(734-1)	[243D]	-	-	-	501	10	AsWc	M1 V
1011	Aokyu	CAFA578-9	Ni Oc Tz	{ -1 }	(745-2)	[7486]	-	-	-	100	9	AsSc	M3 V M7 V
1016	Ehoarl	C4A948A-8	Fl Ni Co Tz	{ -2 }	(A30+2)	[5278]	-	R	-	401	10	AsTv	M2 V M8 V M9 V
1017	Aooawiy	D698776-6	Ag Pi Lk Sa	{ 0 }	(769-2)	[795B]	-	RT	-	102	11	AsSc	G3 V
1018	Oiaista	CA97597-9	Ag Ni Co Tz	{ 0 }	(746+1)	[767E]	-	R	-	503	13	AsMw	K6 V
1117	Okoi	D510316-7	Lo Co	{ -3 }	(620+4)	[1127]	-	-	-	112	15	AsT4	M8 III
1120	Aweal	C9C9546-B	Fl Ni	{ 0 }	(C42+1)	[851B]	-	-	-	111	14	AsT7	G1 V G1 V
1211	Riyleisea	X400000-0	Ba Va Lk Sa Fo	{ -3 }	(900-5)	[0000]	-	-	R	024	18	AsXX	M1 V M2 V
1213	Kiylui	D31099B-8	Hi In Na Sa Pz	{ 0 }	(E88-1)	[7974]	-	-	A	423	12	AsMw	K9 V
1214	Tokhtalr	A68A649-C	Ni Ri Wa Tz	{ 2 }	(B55+1)	[885F]	-	R	-	511	15	AsWc	M0 V M6 V
1316	Tauuiya	E865686-6	Ag Ga Ni Ri Co Tu Fo	{ -1 }	(B53-2)	[257A]	-	-	R	703	9	AsWc	K5 V
1318	Htaoraowe	E88A596-9	Ni Pr Wa	{ -2 }	(843-4)	[2356]	-	-	-	421	13	AsT1	K7 V K8 V M8 V
1320	Aari	A1005A6-B	Ni Va Co Tz	{ 1 }	(B42-1)	[7658]	-	T	-	232	18	AsT8	M3 V M5 V M6 V
1517	Hlyuhloikhao	E788878-6	Pa Ph Ri	{ -1 }	(67B+1)	[B859]	-	-	-	101	8	AsSc	G7 V
1520	Hkiykhye	B100272-D	Lo Va Tz	{ 1 }	(911+1)	[634B]	-	T	-	102	10	AsSc	M1 V
1615	Kifeh	C000397-A	As Lo Va	{ 0 }	(420-3)	[233D]	-	R	-	500	9	AsMw	M0 V
1620	Yerl	E6597AB-7	Da	{ -2 }	(A67+1)	[4769]	-	-	A	100	9	AsT4	G5 V M5 V
1820	Oisyuh	X4A7000-0	Ba Fl Fo	{ -3}	(400-5)	[0000]	-	-	R	012	10	AsXX	G4 V M6 V
1912	Hfea	C648183-8	Lo	{ -2 }	(C00+1)	[1157]	-	-	-	103	11	AsWc	G9 V
1920	Hkyaiiykh	X100979-7	Hi In Na Va Fo	{ 0 }	(987-4)	[6B9A]	-	-	R	301	12	AsSc	G0 V K8 V M6 V
2115	Kheasaowahyaw	B56669A-A	Ag Ni Ri	{ 3 }	(A54-1)	[3947]	-	-	-	201	9	AsWc	G5 V K3 V
2211	Oteharl	A4AA677-D	Fl Ni	{ 1 }	(C52+2)	[5768]	-	R	-	424	12	AsSc	K0 V
2215	Uaoa	A200478-D	Ni Va Lk Sa	{ 2 }	(937+1)	[663E]	-	RT	-	420	6	AsSc	M3 V D
2217	Hyose	C30048A-9	Ni Va Lk Sa	{ -1 }	(434-1)	[1356]	-	R	-	600	9	AsWc	F3 V F5 V
2711	O'ei	C588316-8	Lo Lk Sa	{ -2 }	(920+1)	[2138]	-	-	-	102	11	AsT8	G9 V K0 V
2718	Stakta	E774787-6	Ag Pi Co Tu Lk Sa	{ -1 }	(766+1)	[3676]	-	-	-	201	7	AsWc	G0 V
2720	Riysakh	C78998A-B	Hi Pr Ho	{ 2 }	(687+1)	[8B68]	-	R	-	700	10	AsVc	G1 V K3 V
2819	Eaaaokhuil	A100778-C	Na Pi Va	{ 2 }	(A6D-3)	[797C]	-	R	-	604	10	AsSc	K3 V
2915	Aiaoi	C100289-B	Lo Va Sa	{ 0 }	(D10+1)	[1268]	-	R	-	212	13	AsWc	K2 V
3012	Oa'eliyh	C73039B-7	De Lo Po Co Sa Da	{ -2 }	(520+1)	[5188]	-	-	A	112	8	AsMw	M0 V
3017	Steyoaoh	B589367-A	Lo Ho O:3217	{ 1 }	(721+1)	[448A]	-	-	-	121	11	AsTv	G6 V M5 V
3018	Aeyu	B754388-B	Lo	{ 1 }	(521+3)	[143D]	-	-	-	510	8	AsT4	F4 V
3019	Uia	B300289-9	Lo Va Co Lk Sa	{ 0 }	(D10+2)	[125C]	-	T	-	634	12	AsTv	K9 V
3020	Hkyokheh	A100146-E	Lo Va Lk Sa	{ 1 }	(901-1)	[128E]	-	R	-	104	11	AsTv	K5 V
3111	Htaa	A995259-C	Lo Sa	{ 1 }	(C11+2)	[139C]	-	R	-	101	12	AsVc	K4 V M4 V
3113	Heaeih	C76A316-8	Lo Wa	{ -2 }	(A20-3)	[6187]	-	-	-	511	11	AsSc	K6 V
3114	Iyhkealyah	B10039B-D	Lo Va Tz Da	{ 1 }	(921+4)	[343D]	-	R	A	302	11	AsVc	M2 V
3115	Ouhehil	B8C8367-9	Fl Lo Co Tz O:3214	{ 0 }	(920+5)	[4338]	-	-	-	832	17	AsSc	M2 V M7 V
3116	Hiyae	B3A3399-B	Fl Lo Px	{ 1 }	(621-1)	[445B]	-	-	-	200	10	AsTv	K7 II
3117	Hliykah	A200367-B	Lo Va Tz O:3217	{ 1 }	(421-4)	[544C]	-	T	-	100	9	AsTv	M0 V
3213	Hyosaor	B698532-A	Ag Ni Co	{ 2 }	(E43-2)	[574A]	-	R	-	334	15	AsMw	G0 V G3 V K9 V
3214	Aisihye'e	B767973-C	Ga Hi Pr Co Tu	{ 3 }	(A88-1)	[CC6H]	-	R	-	903	10	AsSc	K2 V
3217	Siui	A632885-D	Na Ph Po	{ 3 }	(67B-3)	[4B5F]	-	RT	-	113	10	AsTv	K0 V M6 V
3220	Ilailuihwa	X763000-0	Ba Lk Sa Fo	{ -3 }	(A00-5)	[0000]	-	-	R	002	11	AsXX	G7 V
0122	Soh	XAA648A-4	Fl Ni Fo (Raeaokh)	{ -3 }	(733-3)	[1144]	-	-	R	312	8	AsTv	G9 V K0 V
0125	Eieayu	B766472-A	Ga Ni Pa	{ 2 }	(934+4)	[3659]	-	RT	-	913	9	AsSc	G4 V G4 V
0127	Feaheah	C000957-A	As Hi In Na Va	{ 3 }	(989-3)	[AC68]	-	-	-	702	7	NaAs	G7 V
0128	Eareh	C4A8405-B	Fl Ni Tz	{ 0 }	(A32-3)	[4448]	-	K	-	111	9	NaAs	M2 V
0129	Hariheh	C620216-A	De He Lo Po Lk Sa	{ 0 }	(B10+2)	[1258]	-	-	-	322	13	NaAs	M0 V
0221	Khteuiaal	C730395-9	De Lo Po Co Tz	{ -1 }	(820-1)	[4254]	-	-	-	802	10	AsTv	M0 V M3 V
0222	Yuloiai	B644646-9	Ag Ni	{ 1 }	(A56+2)	[573A]	-	R	-	102	7	AsTv	F0 V
0223	Firua'	A67568B-A	Ag Ni Co Tu	{ 2 }	(C54+4)	[6838]	-	R	-	800	4	AsWc	K7 V K7 V
0224	Uaeakti	C200488-8	Ni Va Co Sa	{ -2 }	(D34-4)	[3227]	-	-	-	103	11	AsT0	M0 V
0229	Ahkea	D300987-A	Hi In Na Va	{ 2 }	(G8B+5)	[6BAE]	-	-	-	432	10	NaAs	G2 V M8 V
0321	Ausikua	C78A286-A	Lo Wa Co	{ 0 }	(D10+3)	[1276]	-	R	-	633	14	AsTv	K3 V
0322	Hkyokei	B75A346-B	Lo Wa	{ 1 }	(421+2)	[346G]	-	T	-	200	9	AsT7	G0 V
0323	Toakhoai	C778778-8	Ag Pi Fo	{ 0 }	(966+1)	[8665]	-	-	R	404	12	AsSc	K6 V M1 V
0324	Ouhauw	E99A586-9	Ni Wa Fr	{ -2 }	(B42-3)	[9368]	-	-	-	603	11	AsVc	M3 V
0325	Uierla	A88A184-A	Lo Wa Ho	{ 1 }	(801-1)	[525A]	-	R	-	202	7	AsVc	G1 V
0327	Heihweaeal	C78A987-A	Hi Pr Wa Fr	{ 2 }	(68C+4)	[6B47]	-	-	-	112	12	NaAs	M3 V M3 V
0329	Ifuakearl	C300305-B	Lo Va Tz	{ 0 }	(C20+1)	[536A]	-	K	-	102	13	NaAs	M2 V M4 V
0421	Khtehiyau	A783545-B	Ni Pr Fr Lk Sa	{ 2 }	(847-3)	[4747]	-	RT	-	220	10	AsTv	M2 V
0422	Khakhealriykh	C676A56-B	Hi In	{ 3 }	(C9B-3)	[9D6B]	-	R	-	120	8	AsMw	G6 V
0425	Woiwea	C300495-B	Ni Va Sa	{ 0 }	(D36+2)	[849E]	-	-	-	534	16	AsMw	K7 V
0428	Htearelrelrah	C753459-A	Ni Po	{ 1 }	(C35+3)	[55AD]	-	KM	-	721	9	NaAs	F9 V K3 V
0429	Ikhehtaoorl	B889557-B	Ni Pr Co Tz	{ 2 }	(A43+2)	[476A]	-	KM	-	204	9	NaAs	M0 V
0521	Khiyeastai	E766165-7	Ga Lo O:0422	{ -3 }	(900+1)	[1169]	-	-	-	532	12	AsMw	K2 V
0527	Riloalah	C77A589-B	Ni Wa	{ 0 }	(C44-1)	[657B]	-	R	-	434	18	AsVc	K8 V
0528	Hfuia	B300758-C	Na Pi Va	{ 2 }	(B69+1)	[494D]	-	-	-	712	11	AsWc	K8 V M1 V
0623	Khtakuu	D200594-9	Ni Va Lk Sa	{ -2 }	(B42-1)	[5499]	-	-	-	232	11	AsWc	M2 V
0624	Ihokhiyow	C310777-8	Na Pi	{ -1 }	(666-2)	[5666]	-	T	-	302	11	AsSc	G1 V
0627	Kefiyei	C530586-A	De Ni Po Tz	{ 0 }	(A43+2)	[856E]	-	-	-	202	10	AsT5	M0 V M3 V
0629	Eeihrea	C410338-A	Lo Tz	{ 0 }	(G20-4)	[43A6]	-	-	-	122	12	NaAs	M1 V M1 V
0630	Yahaosaha	B777483-9	Ni Pa	{ 1 }	(H36-5)	[4566]	-	KM	-	132	14	NaAs	F4 V
0723	Eaaihkou	B773676-A	Ni Sa	{ 1 }	(B53-3)	[974E]	-	R	-	121	16	AsSc	G3 V
0725	Aoioi	C63075A-A	De Na Po	{ 1 }	(56B+1)	[784D]	-	-	-	111	8	AsTv	K6 V M5 V
0727	Owauaol	B41015A-A	Lo	{ 1 }	(701+1)	[122B]	-	R	-	403	11	AsVc	K6 V
0823	Treea	B410315-D	Lo	{ 1 }	(B21+2)	[248G]	-	-	-	412	15	AsSc	M2 V M2 V M4 V
0824	Trauhahlyehyew	C200115-8	Lo Va Lk Sa	{ -2 }	(C00-2)	[219A]	-	-	-	514	8	AsSc	F2 V
0827	Yekhou	E310976-A	Hi In Na Co	{ 2 }	(C8A-4)	[8B2E]	-	-	-	202	11	AsSc	G2 V
0829	Eawol	D620699-7	De He Na Ni Po	{ -3 }	(852+1)	[636B]	-	R	-	713	10	AsMw	G8 V
0925	Auhweafakhuas	D669657-8	Ni Ri Ho Tz	{ -2 }	(C53+1)	[262C]	-	-	-	822	9	AsMw	K4 V K4 V
0927	Khuista	B000446-9	As Ni Va	{ 0 }	(536-1)	[154D]	-	-	-	202	13	AsMw	M0 V M5 V
0928	Hkawuakhiys	A000988-D	As Hi In Na Va	{ 4 }	(D8G+5)	[9C5A]	-	T	-	701		AsT8	F6 V
0929	Htireakhiykh	D310449-7	Ni Lk Sa	{ -3 }	(830+1)	[7174]	-	-	-	703	9	AsTv	M2 V
1021	Khayor	E694316-7	Lo Ho Tr	{ -3 }	(A20+1)	[4184]	-	-	-	301	10	AsT8	G5 V K4 V
1022	Truilriftiyfa	C9B8455-A	Fl Ni Fr	{ 0 }	(A33-4)	[5489]	-	T	-	102	13	AsTv	M0 V M8 V
1027	Eaa'	B410649-C	Na Ni	{ 1 }	(852+1)	[671C]	-	R	-	701	6	AsTv	K6 V
